STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,PSE,West Bank and Gaza,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE3,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 3 - Crisis,_Z,Not Applicable,2024-05,51.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,SDN,Sudan,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE3,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 3 - Crisis,_Z,Not Applicable,2024-04,31.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,SWZ,Eswatini,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE3,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 3 - Crisis,_Z,Not Applicable,2024-06,20.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,LSO,Lesotho,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE3,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 3 - Crisis,_Z,Not Applicable,2024-05,19.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,MDG,Madagascar,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE3,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 3 - Crisis,_Z,Not Applicable,2024-06,12.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,NAM,Namibia,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE3,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 3 - Crisis,_Z,Not Applicable,2024-07,35.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,GTM,Guatemala,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE3,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 3 - Crisis,_Z,Not Applicable,2024-07,15.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,ECU,Ecuador,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE3,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 3 - Crisis,_Z,Not Applicable,2024-08,13.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,KEN,Kenya,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE3,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 3 - Crisis,_Z,Not Applicable,2024-07,5.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,MOZ,Mozambique,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE3,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 3 - Crisis,_Z,Not Applicable,2024-06,23.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,HTI,Haiti,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE3,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 3 - Crisis,_Z,Not Applicable,2024-08,30.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,SOM,Somalia,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE3,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 3 - Crisis,_Z,Not Applicable,2024-08,15.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,ZMB,Zambia,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE3,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 3 - Crisis,_Z,Not Applicable,2024-07,28.000000000000004,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,YEM,"Yemen, Rep.",IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE3,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 3 - Crisis,_Z,Not Applicable,2024-08,34.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,PSE,West Bank and Gaza,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE3,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 3 - Crisis,_Z,Not Applicable,2024-09,49.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,AFG,Afghanistan,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE3,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 3 - Crisis,_Z,Not Applicable,2024-10,21.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,COD,"Congo, Dem. Rep.",IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE3,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 3 - Crisis,_Z,Not Applicable,2024-09,19.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,CAF,Central African Republic,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE3,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 3 - Crisis,_Z,Not Applicable,2024-10,26.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,SSD,South Sudan,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE3,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 3 - Crisis,_Z,Not Applicable,2024-09,34.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,BDI,Burundi,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE3,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 3 - Crisis,_Z,Not Applicable,2024-10,14.000000000000002,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,UGA,Uganda,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE3,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 3 - Crisis,_Z,Not Applicable,2024-10,17.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,BEN,Benin,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE3,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 3 - Crisis,_Z,Not Applicable,2024-11,5.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,CPV,Cabo Verde,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE3,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 3 - Crisis,_Z,Not Applicable,2024-11,8.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,CIV,Cote d'Ivoire,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE3,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 3 - Crisis,_Z,Not Applicable,2024-11,3.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,GMB,"Gambia, The",IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE3,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 3 - Crisis,_Z,Not Applicable,2024-11,5.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,GIN,Guinea,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE3,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 3 - Crisis,_Z,Not Applicable,2024-11,7.000000000000001,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,GNB,Guinea-Bissau,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE3,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 3 - Crisis,_Z,Not Applicable,2024-11,6.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,MLI,Mali,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE3,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 3 - Crisis,_Z,Not Applicable,2024-11,4.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,NER,Niger,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE3,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 3 - Crisis,_Z,Not Applicable,2024-11,5.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,SLE,Sierra Leone,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE3,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 3 - Crisis,_Z,Not Applicable,2024-11,8.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,TCD,Chad,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE3,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 3 - Crisis,_Z,Not Applicable,2024-11,13.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,TGO,Togo,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE3,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 3 - Crisis,_Z,Not Applicable,2024-11,10.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,CMR,Cameroon,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE3,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 3 - Crisis,_Z,Not Applicable,2024-11,10.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,LBN,Lebanon,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE3,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 3 - Crisis,_Z,Not Applicable,2024-11,25.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,DOM,Dominican Republic,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE3,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 3 - Crisis,_Z,Not Applicable,2024-11,9.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,PAK,Pakistan,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE3,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 3 - Crisis,_Z,Not Applicable,2024-11,19.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,MDG,Madagascar,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE3,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 3 - Crisis,_Z,Not Applicable,2024-12,15.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,MRT,Mauritania,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE3,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 3 - Crisis,_Z,Not Applicable,2024-11,4.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,NGA,Nigeria,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE3,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 3 - Crisis,_Z,Not Applicable,2024-11,12.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,SEN,Senegal,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE3,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 3 - Crisis,_Z,Not Applicable,2024-11,4.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,SOM,Somalia,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE3,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 3 - Crisis,_Z,Not Applicable,2025-01,15.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,KEN,Kenya,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE3,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 3 - Crisis,_Z,Not Applicable,2025-02,11.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,HND,Honduras,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE3,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 3 - Crisis,_Z,Not Applicable,2025-02,17.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,TZA,Tanzania,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE3,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 3 - Crisis,_Z,Not Applicable,2025-03,10.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,GHA,Ghana,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE3,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 3 - Crisis,_Z,Not Applicable,2025-03,7.000000000000001,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,BGD,Bangladesh,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE3,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 3 - Crisis,_Z,Not Applicable,2025-04,16.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,LBN,Lebanon,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE3,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 3 - Crisis,_Z,Not Applicable,2025-03,20.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,PSE,West Bank and Gaza,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE3,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 3 - Crisis,_Z,Not Applicable,2025-04,37.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,BEN,Benin,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE3,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 3 - Crisis,_Z,Not Applicable,2025-03,3.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,TCD,Chad,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE3,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 3 - Crisis,_Z,Not Applicable,2025-03,12.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,RATIO,Ratio,610,CCYYMM,A,Normal value,PU,Public
